image_index,category,mse,psnr,mae,snr,nrr,ssim
0,Winona Ryder,237.70887668725692,24.370349611156957,12.235300846488217,19.58935595412707,0.7600491944813593,0.6578061061921237
1,Jean Chretien,225.34259894760925,24.602370620020547,11.648936170212766,19.1607026252838,0.7571990040197628,0.6649727923480366
2,Carlos Menem,192.7570350034317,25.280701235227795,10.550217341569434,17.50949008689422,0.7004231028860564,0.7419073838401039
3,Ariel Sharon,249.3183482040723,24.163261199471332,12.349004804392587,19.265943510208633,0.7394992815000638,0.6692726237589467
4,Alvaro Uribe,205.83562113932737,24.995598265660025,11.060741249142072,18.50790344037401,0.7547013144650041,0.6793346934761196
5,Colin Powell,217.67890642873485,24.752640138913144,11.585106382978724,19.043367715222924,0.7760931957334433,0.62395922108881
6,Recep Tayyip Erdogan,236.61393273850376,24.390400468934274,11.941775337451384,19.605757815093167,0.746136753720696,0.6781019783799737
7,Gray Davis,254.7778540379776,24.069186855840933,12.387096774193548,19.58775653541501,0.7373387014984162,0.6785563130762409
8,George Robertson,247.7161976664379,24.191259557065333,12.509380004575611,19.92626318127536,0.7668279552988796,0.639472210167987
9,Silvio Berlusconi,147.34408602150538,26.447476516949937,9.50217341569435,17.187234665996385,0.7624837893520222,0.6718704378727839
10,George W Bush,232.77007549759782,24.4615321341929,11.874857012125371,18.902708582868378,0.7471099178224924,0.6581544890076317
11,George W Bush,170.77099061999542,25.806662631547397,10.129032258064516,18.795704613759675,0.773645726328877,0.7111795585488055
12,Nestor Kirchner,164.66106154198124,25.964894499603965,10.146762754518416,17.928904912444402,0.7713665225583585,0.637508579528726
13,Jean Chretien,225.920384351407,24.591249426437148,11.825440402653856,19.860199973273204,0.7697662755755214,0.6582643920014424
14,Bill Clinton,235.94840997483414,24.40263305832222,12.076755891100435,19.66010007113194,0.7398304672141341,0.7304129146465997
15,George W Bush,211.96682681308624,24.868124624831204,11.430793868679936,19.012013013730932,0.746119723443851,0.7173347457350677
16,Carlos Menem,232.33104552733928,24.46973114045132,11.810112102493708,17.792628484070853,0.7060751154331845,0.6766105553704849
17,Alvaro Uribe,221.30096087851751,24.680970612500403,11.178105696636925,18.4845969174929,0.7066093881938446,0.6923785006798453
18,George W Bush,147.41272020132692,26.44545400581697,9.129947380462136,17.05687148567453,0.7308644723819485,0.7657455840801589
19,Colin Powell,192.35701212537177,25.289723382944892,11.086364676275451,19.24650613744502,0.7930978775363762,0.6278788092534819
20,Donald Rumsfeld,255.98467169983985,24.048664002259112,12.406085563944178,18.952256709623573,0.7002288118008537,0.7045782017202146
21,George W Bush,236.5273392816289,24.39199014470908,11.798901853122855,18.89458691052311,0.7543496530613361,0.6513000344109918
22,Hugo Chavez,222.6198810340883,24.65516414535667,11.767444520704645,20.178603654444718,0.7813296428024873,0.6402096146005153
