image_index,category,mse,psnr,mae,snr,nrr,ssim
0,Winona Ryder,174.56966369251887,25.711115856199203,10.445207046442462,20.930122199169322,0.8234697030286156,0.7166058307929811
1,Jean Chretien,153.274994280485,26.276090522745,9.63623884694578,20.83442252800826,0.8259155404610958,0.7462581886572703
2,Carlos Menem,141.88698238389384,26.611378085265546,9.00617707618394,18.840166936931976,0.7822090268414483,0.8084847715776426
3,Ariel Sharon,181.45390070921985,25.543140522151518,10.621825669183254,20.645822832888822,0.8121072142694613,0.7324996463550092
4,Alvaro Uribe,142.61816517959278,26.58905516033492,9.243193777167695,20.10136033504891,0.8246790657241166,0.7647752585901144
5,Colin Powell,143.09402882635553,26.574588494133046,9.426447037291238,20.865316070442837,0.8432460732197005,0.7156104594963465
6,Recep Tayyip Erdogan,179.69892473118279,25.58534882449591,10.405856783344772,20.80070617065481,0.8073648610535454,0.7456584891044734
7,Gray Davis,189.97654998856098,25.343803643313613,10.792381606039807,20.862373322887695,0.8061885687111428,0.7409073574344024
8,George Robertson,173.84808968199496,25.729104380380264,10.481354381148478,21.4641080045903,0.8365079233597408,0.7004668492976792
9,Silvio Berlusconi,102.57687028140013,28.02030916676806,7.946122168840082,18.760067315814524,0.8307234086412466,0.749590410881479
10,George W Bush,163.23347060169297,26.002711463567767,9.908373369938229,20.44388791224325,0.8211538676047798,0.7361176853488006
11,George W Bush,118.44760924273622,27.395540615597827,8.316060398078243,20.384582597810116,0.8419484802254152,0.7794977864981414
12,Nestor Kirchner,109.97025852207733,27.718051148572368,8.34866163349348,19.682061561412816,0.8479035959149009,0.7159110674196731
13,Jean Chretien,172.77179135209335,25.75607524693664,10.322923816060397,21.0250257937727,0.8263760171751259,0.7130440657415953
14,Bill Clinton,172.708075955159,25.75767714900001,10.280027453671929,21.01514416180973,0.8170459089576149,0.788817728548649
15,George W Bush,143.93742850606267,26.5490662127427,9.374628231525966,20.69295460164244,0.8325767827039168,0.7818100708729596
16,Carlos Menem,164.87291237703042,25.95931051321073,10.044269045984901,19.282207856830276,0.7946403446543007,0.7445279104845036
17,Alvaro Uribe,176.06314344543583,25.674119093500348,10.222832303820637,19.47774539849285,0.7588526785686308,0.7655308232345356
18,George W Bush,108.66700983756577,27.76982644013564,7.879775795012583,18.38124391999321,0.8066934415724876,0.818005037721712
19,Colin Powell,139.08808053077098,26.697904471340603,9.381377259208419,20.654687225840746,0.8510571577105557,0.6988972474542052
20,Donald Rumsfeld,185.00251658659346,25.459027247230722,10.541981239990848,20.362619954595186,0.7835195928922115,0.7747549385650755
