image_index,category,mse,psnr,mae,snr,nrr,ssim
0,cat,3653.0283203125,12.504273217499524,35.846028645833336,5.810874399479276,0.0,0.3710276433394708
1,ship,7126.443684895833,9.602075032930617,44.781575520833336,6.275607580089423,0.0,0.41922534257408395
2,ship,4100.584635416667,12.002345807739028,30.761067708333332,7.269954268433127,0.0,0.4944945071604894
3,airplane,7235.1728515625,9.536314497966737,49.019856770833336,5.742723746433764,0.0,0.3196993605914749
4,frog,3312.7574869791665,12.928907166918773,35.664388020833336,6.028062688312455,0.0,0.3325339323973628
5,frog,2699.0660807291665,13.818668434307991,29.784830729166668,6.332146973592115,0.0,0.39528302443952085
6,automobile,1466.4222005208333,16.468213339746406,21.922200520833332,8.32615198658501,0.0,0.6029022573988457
7,frog,2094.8675130208335,14.919237990469348,26.306966145833332,6.513264883397667,0.0,0.40846129300809403
8,cat,4928.504231770833,11.203652270781834,35.6533203125,7.4536821168918275,0.0,0.45871566012384757
9,automobile,6606.483072916667,9.931100342870181,46.493489583333336,5.7452854595437595,0.0,0.3866380808896232
10,airplane,5326.100911458333,10.866709702868913,40.177734375,5.88836198515263,0.0,0.30953546973869284
11,truck,3913.443359375,12.205213083614018,35.830729166666664,7.413727883017879,0.0,0.49003024892385794
12,dog,2267.4036458333335,14.575515202502256,24.886067708333332,7.0081643770020605,0.0,0.4883184575243907
13,horse,2535.1705729166665,14.090731757451811,27.634114583333332,6.2760859263001665,0.0,0.49727631799033967
14,truck,2895.892578125,13.512979130088294,32.92578125,7.152837194704819,0.0,0.4883434805519416
15,ship,4524.915690104167,11.574698691860569,38.890299479166664,6.247197104803297,0.0,0.4123067039616665
16,dog,6586.738932291667,9.944099104994246,46.487630208333336,5.2685205581155685,0.0,0.4004211812089607
17,horse,3917.7291666666665,12.200459510284077,34.001953125,7.091680670721475,0.0,0.44568794944740847
18,ship,8995.111653645834,8.59073802384637,50.049153645833336,4.847371921182604,0.0,0.40729605079938674
19,frog,4202.950520833333,11.895260835571053,38.652994791666664,5.526085288829217,0.0,0.3432129527210477
20,horse,3573.4052734375,12.599980868887217,34.591471354166664,6.821206325575355,0.0,0.48048656536972995
21,airplane,14269.852864583334,6.586608657090435,64.96158854166667,5.6191465776213185,0.0,0.3030156024374871
22,deer,1578.921875,16.14719719204007,21.438802083333332,6.5814213245866835,0.0,0.39390056089191267
23,truck,3070.1897786458335,13.259151393740154,34.053059895833336,6.343515037259912,0.0,0.49591857179410614
24,dog,5600.503255208333,10.648533068724513,43.547526041666664,5.912102240094303,0.0,0.37011066347954397
25,bird,2679.08984375,13.850930828735116,28.21875,7.508431608295366,0.0,0.47001819867006356
26,deer,3295.9007161458335,12.95106240087807,32.012044270833336,5.757253625103096,0.0,0.3921030267112126
27,airplane,5709.929036458333,10.564496500416896,40.259765625,5.820585560173815,0.0,0.4489814152518739
28,truck,3200.5377604166665,13.078574054355066,32.200520833333336,8.082736163563954,0.0,0.5532361270991496
29,frog,2289.3251953125,14.533728729122451,28.7802734375,5.431871144670057,0.0,0.4003784239392476
30,frog,880.4456380208334,18.683778146888837,17.669596354166668,7.469029438220362,0.30078309798858704,0.5518361552830551
31,dog,3598.2890625,12.569843121401764,30.580078125,6.751538287132016,0.0,0.4171629294934376
32,deer,3945.2985026041665,12.170004932136065,36.005533854166664,6.443002782910306,0.0,0.3558693501684059
33,dog,2681.4869791666665,13.847046684220011,26.402994791666668,8.378821182034219,0.0,0.4851072298250232
34,truck,2669.9830729166665,13.86571852822507,26.837890625,7.007907175577243,0.0,0.5079163857679106
35,bird,3101.3922526041665,13.215236631993584,27.5791015625,5.6421626277267425,0.0,0.5171052726401527
36,deer,4317.972005208333,11.778005385304105,38.916015625,5.818835177505385,0.0,0.3138621829280203
37,automobile,7035.8779296875,9.657620648924658,47.3916015625,6.608204688412091,0.0,0.4217015230947306
38,truck,3572.8756510416665,12.600624594167133,34.417317708333336,8.236227573889224,0.0,0.48670746639251167
39,dog,4315.085286458333,11.780909770224303,35.397135416666664,6.515909623569658,0.0,0.4248117618221679
40,deer,5169.8759765625,10.996002362150898,41.939778645833336,6.1976613874626585,0.0,0.4180703649207995
41,frog,1081.9147135416667,17.788873338294216,19.231770833333332,5.92460718601993,0.3753280632708218,0.4668572898584385
42,dog,2402.6373697916665,14.32392133211206,25.193359375,6.691637385105057,0.0,0.5767634049196794
43,frog,2332.1139322916665,14.453305973894594,26.111328125,7.07383969711832,0.0,0.4400618354555852
44,airplane,4010.0934244791665,12.099258702269939,31.170247395833332,6.816976354155769,0.0,0.45163322813774426
45,truck,5515.154622395833,10.715226680786545,40.956705729166664,6.707386954900855,0.0,0.46164707370053054
46,cat,3195.869140625,13.084913726627448,29.72265625,6.625691633872188,0.0,0.41360492617392636
47,truck,3999.2428385416665,12.111025850823143,41.459635416666664,5.21978393402252,0.0,0.34246883536420497
48,horse,3477.9449869791665,12.717576526780242,34.982747395833336,5.759559473757992,0.0,0.34905785081997004
49,frog,2460.1442057291665,14.221197960747418,29.127278645833332,5.689034538225922,0.0,0.3723318273294068
50,truck,3840.6923828125,12.286708367792968,33.596028645833336,6.731400082717597,0.0,0.42299662866517956
51,ship,2446.22265625,14.24584376695919,28.607421875,6.894630565141399,0.0,0.4360206426788207
52,airplane,2389.0166015625,14.348611931431755,27.112955729166668,5.6686313367919094,0.0,0.4240227942903733
53,cat,2385.9934895833335,14.354111065469528,26.879557291666668,6.673809311368936,0.0,0.48014914773667744
54,ship,7168.008138020833,9.57681871148058,47.166341145833336,5.2920646203817565,0.0,0.31823177277970915
55,ship,3947.1422526041665,12.167975824815755,32.539388020833336,6.569940824438488,0.0,0.37339048019812643
56,horse,5327.642252604167,10.86545306292795,42.779622395833336,5.4710408631520835,0.0,0.421720974104069
57,horse,1621.2291666666667,16.03235952568273,19.950520833333332,6.023756729728138,0.0,0.5957010826593084
58,deer,5255.769205729167,10.924440748791582,41.771809895833336,6.41202518939911,0.0,0.3570804264780942
59,frog,3974.7565104166665,12.137698315034285,33.643229166666664,6.643094525752531,0.0,0.457502740951218
60,horse,3915.9456380208335,12.202437066621037,32.003580729166664,7.630678677730246,0.0,0.4533067654227128
61,cat,2477.0810546875,14.19140143128429,25.6552734375,7.09707821512948,0.0,0.5239451821899112
62,frog,1214.3072916666667,17.287517579938076,17.173177083333332,7.5189536629119225,0.3565540771303295,0.6453247694841459
63,cat,3313.9469401041665,12.927348102560607,29.6142578125,8.130486684601207,0.0,0.5409602425752464
64,frog,3903.099609375,12.216707259971418,37.526041666666664,5.281017229318459,0.0,0.4320826328499183
