image_index,category,mse,psnr,mae,snr,nrr,ssim
0,mountain,277.16015625,23.703495633714468,13.158203125,21.193163705723368,0.7110806768176647,0.7779374455674638
1,forest,176.59830729166666,25.660938243523592,10.390625,18.81936565107378,0.7816158998406328,0.7911370854992112
2,seal,215.5439453125,24.79544532955675,11.4833984375,17.756493028806037,0.7161686533902181,0.7980217745034235
3,mushroom,231.7802734375,24.48003889990116,11.744466145833334,17.51169521698764,0.6852256601371335,0.8298313300304144
4,sea,117.68229166666667,27.423692439042355,8.389322916666666,19.54253494534302,0.8247744125662997,0.7297310839588574
5,tulip,205.1435546875,25.01022484252402,11.021809895833334,18.13453992111379,0.7298194483386624,0.7963703701315478
6,camel,164.9228515625,25.957995255999005,10.0029296875,18.113735912039065,0.7717105521062713,0.7905781096967998
7,butterfly,266.2288411458333,23.878252591206774,12.593424479166666,17.09387515431786,0.6352305747029032,0.8336635427318243
8,cloud,154.0146484375,26.255183320247518,9.4892578125,22.712615406864693,0.8289242177381388,0.7415168944956565
9,apple,205.18977864583334,25.009246378992543,11.1455078125,19.09126997866549,0.7476711309911008,0.8498107079733375
10,sea,167.87239583333334,25.881010722513626,9.725260416666666,17.058868671752915,0.6931339780821885,0.8153632920703137
11,skunk,258.3053385416667,24.009469787935917,12.729817708333334,20.1952475473174,0.7298712528169828,0.7910949265434328
12,streetcar,403.2975260416667,22.074548029558724,15.646484375,17.43136690750575,0.5206993001582285,0.7953664948097728
13,rocket,171.552734375,25.78682716211012,10.130208333333334,21.09339064436814,0.8052998805221558,0.7412398262420296
14,lamp,421.2825520833333,21.88506888189775,16.953776041666668,20.66763545232309,0.5524771990490599,0.8082502370290011
15,lion,165.73828125,25.93657530086009,10.177734375,19.164022495461804,0.800188764768096,0.7292969014610783
16,tulip,165.63053385416666,25.939399592040555,9.286783854166666,18.7725679596922,0.6764197499459446,0.8341955463810736
17,wolf,338.3307291666667,22.83738916135086,14.603515625,18.574698548965873,0.6146810554385902,0.8346202852517695
18,rose,368.4339192708333,22.467207548858728,15.211263020833334,17.407634957377482,0.5077073704557179,0.8313327804365956
19,orange,254.00651041666666,24.082355127448288,12.202473958333334,18.899857995533846,0.6645997546527012,0.7752509978518191
20,rose,372.5084635416667,22.419442163267206,14.366536458333334,18.116689205621867,0.4476556112130623,0.8174519956885183
21,mountain,464.865234375,21.45753292817035,16.703776041666668,18.127749534859333,0.5109704664468646,0.7704142769004528
22,skunk,755.5621744791666,19.348101530503094,21.554361979166668,15.648414777119491,0.0,0.8588158792623354
23,dinosaur,198.38248697916666,25.155770304691853,11.078450520833334,18.431845409713496,0.7445300392491561,0.7973372105492512
24,chimpanzee,209.63704427083334,24.916123330290922,10.8759765625,16.75637342341612,0.647003720683448,0.8586716161399653
