image_index,category,mse,psnr,mae,snr,nrr,ssim
0,mountain,126.12109375,27.12292632477975,8.757161458333334,24.612594396788666,0.6563110413284722,0.8713697113157245
1,forest,125.6064453125,27.140684357037188,8.900716145833334,20.29911176458739,0.693619464135986,0.8245053920699502
2,seal,182.60611979166666,25.51565032646547,10.454427083333334,18.47669802571476,0.5463062561769982,0.7993883772867579
3,mushroom,201.046875,25.097830338930596,11.2734375,18.12948665601708,0.5044296073171769,0.814616316025761
4,sea,57.487630208333336,30.535059546163737,6.038411458333333,22.653902052464446,0.8551879992718483,0.8311304775750079
5,tulip,149.3779296875,26.387939248542693,9.254231770833334,19.512254327132478,0.6260314128104221,0.8325869100168292
6,camel,135.490234375,26.81172366837479,8.96875,18.967464324414852,0.6631701782610244,0.8007935127553418
7,butterfly,208.818359375,24.933116815533324,11.199869791666666,18.148739378644414,0.4686590949752507,0.8436671701850461
8,cloud,66.64713541666667,29.892988732766185,6.401041666666667,26.350420819383395,0.8222490007257978,0.8581266000969118
9,apple,139.49674479166666,26.685162875630315,9.333333333333334,20.767186475303273,0.6482646087880086,0.888408528691765
10,sea,165.802734375,25.934886723244507,10.083984375,17.112744672483796,0.5428212909532029,0.8112078610630208
11,skunk,151.92513020833334,26.314507436337344,9.655598958333334,22.50028519571884,0.6100604233645921,0.8518386999086967
12,streetcar,338.435546875,22.836043888859887,13.943359375,18.192862766806922,0.13281079922362238,0.7968882828629317
13,rocket,89.5361328125,28.610820281854682,7.323893229166667,23.917383764112728,0.7749319407542936,0.8344576407833251
14,lamp,199.9345703125,25.121924672105887,11.259440104166666,23.904491242531233,0.33241778845370007,0.8995529656008014
15,lion,91.41829427083333,28.520472471269724,7.4658203125,21.747919665871464,0.7806135761056541,0.8051193714566486
16,tulip,131.0107421875,26.95773453903091,8.638346354166666,19.790902906682565,0.6495193425543162,0.8407083418128805
17,wolf,248.5107421875,24.17735194470903,12.4912109375,19.914661332324044,0.36002437762857975,0.8559776438342622
18,rose,307.7884114583333,23.24828096686431,13.839192708333334,18.188708375383065,0.18535418240844215,0.8349925016145212
19,orange,178.44140625,25.615847237237453,10.149739583333334,20.433350105323022,0.5517497127764399,0.8276432296332645
20,rose,276.689453125,23.710877558899917,13.120442708333334,19.408124601254578,0.15682538044982408,0.7764586524821908
21,mountain,317.5013020833333,23.113348501802385,13.444661458333334,19.783565108491374,0.17614603886801639,0.8123382903790725
22,skunk,423.9130859375,21.858035376879208,15.931315104166666,18.15834862349561,0.0,0.8965152107307307
23,dinosaur,158.18229166666666,26.139224977739694,9.75390625,19.415300082761334,0.6037122212979726,0.8083817585083514
24,chimpanzee,197.94694010416666,25.165315681221788,11.0498046875,17.00556577434699,0.4756467399786669,0.8306415863207711
