image_index,category,mse,psnr,mae,snr,nrr,ssim
0,mountain,167.5625,25.88903529540953,10.108723958333334,23.37870336741844,0.540352804082562,0.8016516774950228
1,forest,199.1923828125,25.138076340380074,11.308919270833334,18.296503747930263,0.5158811220069859,0.7489583490075095
2,seal,253.58365885416666,24.089590970609052,12.5595703125,17.05063866985834,0.35807900563549033,0.7347333776293067
3,mushroom,261.8430989583333,23.950392285872873,12.938802083333334,16.982048602959352,0.3394023609256458,0.7715671806227452
4,sea,119.24641927083333,27.36635013946247,8.851236979166666,19.485192645763135,0.7043575036660235,0.7126367539926166
5,tulip,217.765625,24.75091034810129,11.389973958333334,17.875225426691063,0.4590802579042611,0.7616105068003991
6,camel,206.10123697916666,24.989997625306447,11.209309895833334,17.145738281346507,0.4951467690710487,0.720896952748583
7,butterfly,316.5797526041667,23.125972254946788,13.908528645833334,16.34159481805787,0.23642412079870856,0.7683725405414236
8,cloud,134.83658854166666,26.8327260482876,9.459635416666666,23.290158134904782,0.649095073990112,0.7276884160302134
9,apple,194.15071614583334,25.24941364040902,11.1533203125,19.33143724008197,0.511031551746471,0.8406546643634595
10,sea,207.13932291666666,24.968178085480076,11.348307291666666,16.146036034719362,0.41752375373011363,0.7577299681902989
11,skunk,209.81673177083334,24.912402429493365,11.6396484375,21.09818018887485,0.47714273430573206,0.786864179115224
12,streetcar,471.5442708333333,21.395578882355885,15.867838541666666,16.752397760302916,0.0,0.7271319295981921
13,rocket,152.58268229166666,26.29575115662923,9.880208333333334,21.602314638887258,0.6213862864057085,0.7332307131528312
14,lamp,201.150390625,25.095594805794832,9.96875,23.878161376220177,0.3113475959786428,0.8559702241502154
15,lion,171.38671875,25.791031967058768,10.527994791666666,19.018479161660483,0.5927992364889008,0.6877848212395703
16,tulip,217.19661458333334,24.762273091925152,11.16015625,17.595441459576794,0.4239895852847255,0.7383924766912092
17,wolf,329.1910807291667,22.956323011641942,14.3798828125,18.693632399256956,0.14460311834678385,0.8117854779899298
18,rose,422.0491536458333,21.8771732717161,15.9482421875,16.817600680234847,0.0,0.770661890430817
19,orange,261.5716145833333,23.954897477397235,12.297526041666666,18.77240034548279,0.3388411528078443,0.7479503961635329
20,rose,349.4781901041667,22.696602829692196,13.484049479166666,18.393849872046857,0.0,0.7656965850121683
21,mountain,495.8671875,21.1771498973986,16.464192708333332,17.84736650408758,0.0,0.7217727698737066
22,skunk,643.794921875,20.043328141324245,17.142578125,16.343641387940643,0.0,0.8318264952298572
23,dinosaur,235.90787760416666,24.403379174689682,12.0556640625,17.679454279711322,0.4062088788163326,0.7293637557186269
24,chimpanzee,260.9205729166667,23.965720374137724,12.481770833333334,15.80597046726292,0.29447035192510473,0.793317626516454
25,can,229.81640625,24.51699331774515,12.104166666666666,17.86343479665845,0.4188945929728649,0.7625529082654464
26,keyboard,611.9918619791666,20.26334713756728,19.476236979166668,15.155350867143136,0.0,0.7494172193851907
27,bicycle,444.13671875,21.655636811612567,15.966145833333334,18.431163972596053,0.0,0.77698232596833
28,bicycle,304.4352213541667,23.29585464560202,13.204752604166666,18.389304226593932,0.19697258514335947,0.7203506969304344
29,rose,196.92350260416666,25.187828090661256,9.978190104166666,23.789278612055003,0.35327170544334563,0.843973178911491
30,chair,408.546875,22.018384679653913,14.34765625,20.251576419213126,0.0,0.790339908847233
31,plate,296.8450520833333,23.40550546517113,13.036458333333334,17.076335218177483,0.2691276254350011,0.6968318135085517
32,lawn_mower,333.1178385416667,22.904824709783664,11.992838541666666,21.259043846358324,0.0,0.8373909630659808
33,turtle,234.89876302083334,24.42199631083239,11.599283854166666,14.394071954583476,0.3352209653362961,0.6946606075055559
34,palm_tree,241.4326171875,24.302844186043547,11.9853515625,18.90486572570389,0.38634620492110494,0.7691607889911346
