image_index,category,mse,psnr,mae,snr,nrr,ssim
0,Winona Ryder,125.0489590482727,27.160002800070853,8.533516357812857,22.37900914304098,0.7982842746954044,0.800013017931459
1,Jean Chretien,133.68393960192176,26.870011253427993,8.683710821322352,21.428343258691257,0.783054663991045,0.7864699668761658
2,Carlos Menem,147.41798215511324,26.445298985496805,9.194463509494394,18.674087837163235,0.7475487569784004,0.8016282413244538
3,Ariel Sharon,144.06566003202929,26.545198875896,9.27659574468085,21.64788118663331,0.7654813757962163,0.7839075878579734
4,Alvaro Uribe,122.21459620224205,27.259572836722054,8.474262182566918,20.77187801143605,0.8069697576317769,0.7878510488016014
5,Colin Powell,106.0045756119881,27.877557491866277,8.029512697323266,22.168285068176075,0.8289273799966069,0.7657893344324057
6,Recep Tayyip Erdogan,137.08476321207962,26.76091174646239,8.885724090597117,21.9762690926213,0.7765933588817839,0.8055075258601017
7,Gray Davis,150.42210020590255,26.357687128279565,9.36902310684054,21.876256807853657,0.7547516529211538,0.7881119110556742
8,George Robertson,116.82921528254404,27.45528901230001,8.404140928849234,23.190292636510055,0.8129641234730052,0.7843519922810192
9,Silvio Berlusconi,102.5089224433768,28.02318692556339,7.88274994280485,18.762945074609853,0.8362368351032724,0.7538674909313463
10,George W Bush,137.67524593914436,26.742244999025814,9.024365133836652,21.183421447701306,0.790391667753699,0.7522541699596393
11,George W Bush,106.31308625028598,27.86493635041776,8.104667124227866,20.853978332630053,0.8282820612309,0.7896785036046872
12,Nestor Kirchner,100.52299245024022,28.108149523233855,7.886982383893846,20.07215993607431,0.8367431714373932,0.741122634591676
13,Jean Chretien,125.86547700754976,27.131737348198392,8.66323495767559,22.400687895034466,0.7996802358288071,0.7904441823888874
14,Bill Clinton,127.19595058339053,27.08607075556158,8.706360100663463,22.343537768371313,0.7909214205009438,0.8366839396611011
15,George W Bush,113.89521848547243,27.56574868825357,8.339281628917869,21.709637077153317,0.80617648072232,0.8236821359652202
16,Carlos Menem,152.5581102722489,26.2964506037517,9.35220773278426,19.61934794737125,0.7526346246941928,0.7635087458939553
17,Alvaro Uribe,163.47220315717226,25.996364451056095,9.783115991763898,19.799990756048597,0.7286139804988193,0.7649967833588659
18,George W Bush,123.50594829558453,27.213924862702843,8.782086479066574,17.82534234256041,0.7773401893813472,0.7615858392874099
19,Colin Powell,98.63989933653626,28.190277404838916,7.852436513383665,22.14706015933907,0.8413764749489764,0.7664565869898127
20,Donald Rumsfeld,168.42713337908944,25.86668303825537,10.01418439716312,20.77027574561984,0.7189423885248918,0.7820862078324001
21,George W Bush,128.0128117135667,27.058269242038907,8.498512926103867,21.560866007852958,0.7871705301338267,0.7833584720741866
22,Hugo Chavez,112.59094028826355,27.615769147674108,8.215511324639671,23.13920865676217,0.8230081652851664,0.7811239061397517
23,George W Bush,218.62102493708534,24.73388434841249,10.820292839167239,21.14349764869551,0.6189220105969704,0.782437751023901
24,George W Bush,136.75131548844658,26.77148848117463,8.972317547471974,23.048490218828764,0.7764062886339178,0.810169326041648
25,George W Bush,102.65076641500801,28.017181646034167,7.951155342026996,23.762849972868246,0.8347785581261329,0.8257820440804998
