image_index,category,mse,psnr,mae,snr,nrr,ssim
0,Winona Ryder,167.83104552733928,25.88208060787055,9.980668039350263,21.10108695084067,0.7317993592121164,0.7361999864068554
1,Jean Chretien,165.40494166094715,25.94531880415459,10.003660489590482,20.50365080941785,0.7346259726912348,0.7227384182070732
2,Carlos Menem,175.67169983985357,25.683785572173722,10.317318691374972,17.91257442384015,0.6943500448905123,0.7460780233833416
3,Ariel Sharon,181.02505147563485,25.55341681220865,10.539579043697094,20.656099122945953,0.7032701724385243,0.724871574929503
4,Alvaro Uribe,163.55913978494624,25.994055430870617,9.96064973690231,19.506360605584604,0.732876218403341,0.7233292763494482
5,Colin Powell,151.71024937085335,26.320654386517724,9.718943033630747,20.61138196282751,0.7607528113440153,0.701396444545141
6,Recep Tayyip Erdogan,169.51372683596432,25.83875488725663,10.105582246625486,21.05411223341553,0.720480206460258,0.744820689730943
7,Gray Davis,178.52425074353695,25.613831418273346,10.258636467627545,21.132401097847435,0.7041750195616967,0.7406850954803849
8,George Robertson,155.23621596888583,26.220873130139317,9.768817204301076,21.955876754349354,0.7500073685723023,0.7218711018134516
9,Silvio Berlusconi,139.1639212994738,26.695537032619594,9.195950583390529,17.435295181666046,0.7760877515460822,0.681968938272855
10,George W Bush,166.99416609471515,25.903790614396573,10.000800732097918,20.34496706307206,0.7272512246354865,0.7061505290109155
11,George W Bush,146.43273850377489,26.474421764815,9.584877602379319,19.46346374702728,0.7616566428704686,0.72464670452595
12,Nestor Kirchner,137.64767787691605,26.743114716459914,9.239990848776024,18.70712512930036,0.78379386502362,0.6710112400843412
13,Jean Chretien,158.88778311599177,26.119898552859798,9.813200640585679,21.38884909969586,0.7418771979510692,0.7379341406968831
14,Bill Clinton,164.424616792496,25.971135225008126,9.92564630519332,21.22860223781785,0.7343775409133244,0.7830406498483639
15,George W Bush,152.91294898192632,26.286360969514796,9.683710821322352,20.430249358414528,0.7468949417992704,0.7635184519203663
16,Carlos Menem,190.39636238846947,25.334217141393385,10.59380004575612,18.657114485012926,0.6951288423140348,0.7155757427370432
17,Alvaro Uribe,185.0837336993823,25.457121089168414,10.349347975291696,19.260747394160912,0.6838714870799726,0.712331192375215
18,George W Bush,150.2693891557996,26.36209839859707,9.517616106154199,16.973515878454634,0.726547302567446,0.7321908476167217
19,Colin Powell,139.99839853580417,26.66957293125678,9.298329901624342,20.626355685756916,0.7744292749134573,0.6931364578608431
20,Donald Rumsfeld,194.7349576755891,25.23636440355365,10.890757263784032,20.139957110918118,0.6809409019110113,0.7401529653966499
21,George W Bush,162.22397620681767,26.02965318854701,9.671471059254175,20.532249954361053,0.732706906079639,0.7206966734460551
22,Hugo Chavez,153.10935712651568,26.280786278820326,9.696636925188743,21.80422578790838,0.7526486447328884,0.716641356615987
23,George W Bush,226.4599633951041,24.58088928088604,11.24376572866621,20.99050258116906,0.6098134322474851,0.7433781154173701
24,George W Bush,177.56577442232899,25.637211010691153,10.359185541066118,21.91421274834528,0.7204643848165347,0.7511620108359445
25,George W Bush,144.70144131777624,26.526075038799036,9.403568977350721,22.271743365633103,0.7639509965717306,0.7664901297324288
26,George W Bush,176.76355525051477,25.656876329122937,10.284488675360329,20.90852689955038,0.7143076624421087,0.7362638844973931
27,Andre Agassi,145.59082589796384,26.4994635118909,9.607298101121025,20.174606170255473,0.7612578375212855,0.7736636288745405
28,Gerhard Schroeder,157.95412948981925,26.145493764564442,9.792381606039807,21.80182187298719,0.7408544080846571,0.7928682047402583
29,Pete Sampras,160.68016472203158,26.071180925890015,9.849919926790209,20.462768284575343,0.7395140605913825,0.7180776820764696
30,Ariel Sharon,145.8228094257607,26.492548997600252,9.576870281400137,20.854061030269825,0.7662725381421059,0.7509113810976578
31,Arnold Schwarzenegger,165.06771905742394,25.954182107182284,9.938229238160604,18.600427976599626,0.7397672656737337,0.6932860519806304
32,Recep Tayyip Erdogan,171.4113475177305,25.790407918151125,10.308167467398764,20.474087583025067,0.7135024264224809,0.8207789419118199
33,Jennifer Capriati,131.0709219858156,26.95574006491367,9.043925875085792,17.56856913797523,0.7644872114777086,0.7215685131912416
34,Winona Ryder,146.1148478609014,26.483860106665787,9.477007549759781,21.640837624222815,0.7484898593449539,0.7531089529689244
35,Serena Williams,149.6943491191947,26.378749545974827,9.626858842370167,18.37263945871053,0.7552475423814244,0.7487858390258241
36,John Ashcroft,160.06520247083049,26.087834325555278,9.974376572866621,19.296670869220556,0.7353626690188472,0.7525204642145408
37,Lindsay Davenport,149.11004346831388,26.395734640549733,9.627087622969572,20.685308466701,0.7549068641571219,0.7709808822289812
38,Serena Williams,190.59116906886297,25.329775868820377,10.636696408144589,20.250005768783595,0.695113446699823,0.8118727883189584
39,Rudolph Giuliani,166.30427819720887,25.921769392278144,10.038663921299474,20.785713688277305,0.7392220241148847,0.7225432112550205
