image_index,category,mse,psnr,mae,snr,nrr,ssim
0,Winona Ryder,44.68531228551819,31.629155634980727,3.0483870967741935,26.84816197795092,0.9562328221734251,0.9521759191768441
1,Jean Chretien,35.17913520933425,32.667952016540845,3.039121482498284,27.226284021804197,0.9711254462356778,0.942685267740536
2,Carlos Menem,51.76904598490048,30.990101991178594,3.672958133150309,23.218890842845084,0.9520288408885802,0.9320508718631378
3,Ariel Sharon,80.73678792038434,29.06008893675721,3.9262182566918327,24.16277124749454,0.93051100918488,0.9206939137493219
4,Alvaro Uribe,42.19595058339053,31.87809585822609,3.067604667124228,25.390401032940154,0.9569588988445387,0.944883297869222
5,Colin Powell,31.80748112560055,33.10551082724574,3.0875085792724777,27.39623840355563,0.9720490160748239,0.9300989841030974
6,Recep Tayyip Erdogan,51.251544269045986,31.033734051416488,3.4231297185998626,26.249091397575448,0.9536477055541314,0.9421644089439626
7,Gray Davis,71.25806451612904,29.60246338830742,4.2354152367879205,25.12103306788154,0.9369004055590704,0.9181057395291742
8,George Robertson,40.08579272477694,32.10089884370388,3.495538778311599,27.835902467914,0.9619112771770586,0.9276457078701811
9,Silvio Berlusconi,23.557652711050103,34.40948345781012,2.4203843514070007,25.149241606856727,0.9782311850870917,0.9436204765590984
10,George W Bush,56.21345229924503,30.632401029460464,3.741249142072752,25.073577478136,0.9417389952798934,0.9132370727471762
11,George W Bush,26.016129032258064,33.97837682977186,2.5974605353466025,26.967418811984277,0.9777393574772427,0.9515510492804656
12,Nestor Kirchner,24.929306794783802,34.163701585528834,2.6568291008922444,26.127711998369417,0.9757590561502002,0.9306875887392475
13,Jean Chretien,39.50171585449554,32.16464400179302,3.3363074811256004,27.433594548629166,0.9658857991651937,0.9365027119242088
14,Bill Clinton,44.661633493479755,31.631457575773783,3.3404255319148937,26.88892458858358,0.9607985712732301,0.951706950800347
15,George W Bush,28.977350720658887,33.51021683666248,2.6328071379547016,27.65410522556234,0.9753333387862507,0.9611940675557361
16,Carlos Menem,62.130748112560056,30.197737779098563,4.293411118737131,23.520635122718154,0.9370286469936187,0.9113554399275264
